order_id,customer_id,vehicle_id,dealer_id,order_date,delivery_date,booking_amount,final_price,discount_amount,order_status,payment_type
332,24,12,13,01-03-2026,23-03-2026,121999,1552685,47315,Delivered,Net Banking
333,2711,4,37,19-04-2025,01-05-2025,87105,976036,123964,Cancelled,UPI
334,4966,2,27,01-02-2026,03-03-2026,82497,1632037,67963,Delivered,Net Banking
335,3159,9,31,31-01-2025,24-02-2025,115202,937576,12424,Delivered,UPI
336,2083,6,18,17-09-2024,08-10-2024,54944,3173151,26849,Delivered,Net Banking
337,3203,5,38,11-11-2023,15-12-2023,58028,2788877,11123,Delivered,Loan
338,2377,12,22,09-09-2024,19-10-2024,76175,1582800,17200,Delivered,UPI
339,4013,7,20,11-10-2023,25-10-2023,94553,1381768,118232,Delivered,Card
340,2423,2,8,10-09-2023,07-10-2023,133322,1688409,11591,Cancelled,Net Banking
341,4696,12,27,28-09-2023,09-10-2023,82025,1538845,61155,Delivered,Card
342,2715,6,11,06-05-2026,26-05-2026,84906,3147364,52636,Delivered,UPI
343,2658,9,36,02-09-2023,19-09-2023,166668,820455,129545,Delivered,Card
344,2866,5,4,21-07-2025,14-08-2025,156061,2659730,140270,Delivered,Loan
345,1626,10,24,24-10-2025,31-10-2025,72790,812080,37920,Delivered,Loan
346,1304,6,21,04-07-2023,10-08-2023,97599,3075862,124138,Delivered,Card
347,3293,1,15,14-08-2023,24-08-2023,122446,1673309,126691,Delivered,UPI
348,1950,1,17,24-05-2024,20-06-2024,183037,1650108,149892,Delivered,Net Banking
349,965,9,28,08-07-2024,17-07-2024,84405,858867,91133,Delivered,Card
350,3015,12,22,22-01-2024,14-02-2024,97460,1494458,105542,Delivered,Loan
351,4617,7,29,14-01-2024,08-02-2024,180003,1373368,126632,Delivered,UPI
352,877,11,13,02-02-2025,07-03-2025,54802,1081411,68589,Delivered,Loan
353,3832,7,10,20-06-2025,23-07-2025,135233,1424435,75565,Delivered,UPI
354,719,7,1,18-10-2025,27-11-2025,189095,1396508,103492,Delivered,UPI
355,894,6,11,27-06-2025,13-07-2025,103767,3159517,40483,Delivered,Net Banking
356,498,1,33,10-03-2026,27-03-2026,170194,1718620,81380,Delivered,UPI
357,1065,11,33,10-05-2024,24-06-2024,109580,1004678,145322,Delivered,Net Banking
358,2301,7,7,31-10-2024,12-11-2024,175610,1425404,74596,Delivered,Card
359,3822,2,22,16-09-2023,16-10-2023,107757,1677250,22750,Delivered,Net Banking
360,4432,9,23,17-10-2024,31-10-2024,145812,805425,144575,Delivered,Net Banking
361,4199,11,7,29-09-2024,07-11-2024,111565,1072314,77686,Pending,Net Banking
362,3244,12,16,14-04-2025,22-04-2025,51067,1587758,12242,Delivered,Net Banking
363,4812,5,40,20-02-2025,03-04-2025,122533,2712094,87906,Delivered,Loan
364,2538,5,8,10-08-2024,17-08-2024,155641,2671538,128462,Delivered,Card
365,3491,3,25,07-04-2025,22-05-2025,124661,2399991,100009,Delivered,Loan
366,3703,6,37,09-02-2025,20-02-2025,58124,3087502,112498,Pending,Loan
367,2044,6,38,16-07-2024,22-08-2024,185194,3135134,64866,Delivered,UPI
368,3786,10,37,07-08-2024,08-09-2024,182718,744613,105387,Cancelled,Net Banking
369,4157,4,32,19-02-2026,17-03-2026,194746,980781,119219,Delivered,Net Banking
370,4312,5,14,03-01-2025,27-01-2025,178137,2779792,20208,Cancelled,Card
371,466,8,7,28-08-2023,01-10-2023,151693,1167922,132078,Delivered,Card
372,2592,11,2,22-01-2024,07-03-2024,178956,1139315,10685,Delivered,Card
373,3178,10,11,11-01-2026,25-01-2026,101739,789997,60003,Delivered,Loan
374,2315,1,16,31-01-2026,17-02-2026,139146,1682836,117164,Delivered,Loan
375,355,12,12,23-09-2025,12-10-2025,86239,1567194,32806,Pending,Net Banking
376,2581,4,11,03-12-2024,06-01-2025,132198,1027638,72362,Delivered,Loan
377,974,5,40,10-04-2026,13-05-2026,118808,2749139,50861,Delivered,UPI
378,1544,3,9,06-04-2025,26-04-2025,176372,2419788,80212,Delivered,Loan
379,3473,10,22,24-02-2026,03-03-2026,143568,776293,73707,Delivered,Loan
380,3699,1,10,14-03-2025,21-03-2025,157760,1779265,20735,Delivered,Loan
381,604,4,27,20-08-2024,13-09-2024,144490,1020409,79591,Delivered,Net Banking
382,3209,2,11,03-04-2024,14-04-2024,74443,1624653,75347,Pending,Card
383,3913,11,1,21-03-2026,21-04-2026,57776,1054823,95177,Delivered,Net Banking
384,847,3,11,02-01-2024,16-01-2024,56924,2427910,72090,Delivered,Loan
385,2321,7,36,06-05-2024,02-06-2024,51145,1424902,75098,Pending,Loan
386,3029,6,22,28-11-2023,09-01-2024,63383,3102715,97285,Delivered,Net Banking
387,1739,12,22,22-01-2024,23-02-2024,180999,1588266,11734,Delivered,Loan
388,1773,4,9,31-01-2026,08-03-2026,100249,982537,117463,Delivered,UPI
389,2154,11,27,14-06-2025,21-06-2025,186196,1132338,17662,Delivered,Card
390,3280,10,25,09-12-2023,23-12-2023,197536,728828,121172,Delivered,Card
391,1227,1,37,03-07-2025,05-08-2025,138384,1691821,108179,Delivered,Net Banking
392,854,8,39,10-10-2025,17-10-2025,171170,1176842,123158,Delivered,UPI
393,2792,11,7,23-12-2025,08-01-2026,64632,1129863,20137,Delivered,Card
394,2072,5,40,27-06-2025,04-07-2025,164405,2670176,129824,Delivered,Card
395,939,7,12,06-10-2025,15-10-2025,112303,1439240,60760,Delivered,Card
396,4819,12,5,17-08-2024,29-09-2024,149070,1548699,51301,Delivered,Card
397,922,1,22,12-08-2025,31-08-2025,175929,1783476,16524,Delivered,Card
398,3424,1,4,15-01-2024,24-02-2024,88094,1756990,43010,Delivered,Net Banking
399,3642,12,18,04-03-2024,20-03-2024,64192,1470979,129021,Delivered,Loan
400,4023,12,35,01-02-2025,12-03-2025,93650,1473371,126629,Cancelled,Card
401,510,7,13,01-06-2024,15-06-2024,185935,1448377,51623,Cancelled,UPI
402,649,3,27,27-06-2023,07-08-2023,126319,2476103,23897,Delivered,Net Banking
403,2996,9,38,05-08-2025,30-08-2025,120975,903994,46006,Delivered,UPI
404,4652,7,2,03-10-2025,04-11-2025,165333,1420462,79538,Delivered,Loan
405,2807,3,24,30-10-2024,03-12-2024,168763,2432979,67021,Delivered,Loan
406,3845,8,36,09-02-2024,19-03-2024,53694,1221615,78385,Delivered,Loan
407,3413,6,31,09-05-2025,12-06-2025,63856,3069900,130100,Pending,UPI
408,1166,10,33,27-02-2026,05-04-2026,90148,721050,128950,Delivered,Card
409,3268,9,4,12-11-2024,25-12-2024,184387,904262,45738,Delivered,Card
410,3286,11,5,19-10-2023,17-11-2023,81333,1072588,77412,Delivered,UPI
411,2799,4,32,08-04-2025,17-04-2025,161213,954748,145252,Delivered,Net Banking
412,3259,9,33,05-12-2023,10-12-2023,69469,887240,62760,Delivered,Net Banking
413,3097,5,31,18-07-2024,28-08-2024,66804,2693615,106385,Delivered,Card
414,1010,3,17,03-05-2024,16-05-2024,112448,2395376,104624,Pending,Loan
415,682,7,2,16-03-2026,26-03-2026,195848,1467561,32439,Delivered,UPI
416,4279,8,1,15-09-2023,27-09-2023,50307,1166457,133543,Delivered,Net Banking
417,3981,2,24,28-10-2025,12-11-2025,175708,1679670,20330,Delivered,UPI
418,450,8,19,05-07-2025,13-07-2025,109267,1215294,84706,Delivered,Loan
419,3627,10,25,10-03-2026,12-04-2026,126984,800242,49758,Delivered,UPI
420,2684,2,6,11-10-2023,18-10-2023,63432,1689868,10132,Delivered,UPI
421,870,8,36,23-08-2024,20-09-2024,96297,1282640,17360,Delivered,UPI
422,1218,6,19,20-05-2024,30-06-2024,92853,3065861,134139,Delivered,Card
423,1439,1,6,03-03-2024,08-03-2024,173382,1744873,55127,Delivered,Net Banking
424,2204,11,30,02-10-2024,28-10-2024,160693,1079690,70310,Delivered,Net Banking
425,2534,5,11,23-09-2025,20-10-2025,150552,2750326,49674,Delivered,Loan
426,1358,1,19,09-02-2025,19-02-2025,124504,1683973,116027,Delivered,Card
427,3612,5,3,28-01-2026,25-02-2026,99192,2765643,34357,Delivered,Card
428,3639,7,26,26-12-2024,05-02-2025,149436,1372746,127254,Delivered,Net Banking
429,40,9,21,27-10-2025,22-11-2025,73174,809871,140129,Cancelled,Net Banking
430,2468,10,3,11-10-2025,08-11-2025,128190,703433,146567,Delivered,Net Banking
431,4229,9,6,26-04-2026,18-05-2026,59138,868469,81531,Delivered,Card
432,2765,9,26,18-11-2025,03-12-2025,61831,865750,84250,Delivered,Net Banking
433,2093,5,22,09-06-2024,15-06-2024,104814,2675514,124486,Delivered,Loan
434,1995,6,10,10-08-2025,12-09-2025,75472,3161353,38647,Pending,UPI
435,465,12,34,02-09-2023,30-09-2023,190045,1571435,28565,Delivered,Net Banking
436,4192,10,36,31-12-2025,25-01-2026,93501,781707,68293,Delivered,Loan
437,4726,7,8,20-09-2025,27-10-2025,63714,1435043,64957,Cancelled,Net Banking
438,1627,11,18,15-01-2026,23-02-2026,60455,1137821,12179,Cancelled,Card
439,3430,5,10,22-07-2024,18-08-2024,85194,2660150,139850,Delivered,Loan
440,2429,9,11,05-04-2024,16-05-2024,176948,804461,145539,Pending,UPI
441,4996,3,5,03-05-2024,26-05-2024,116947,2366667,133333,Delivered,Loan
442,3661,5,25,04-01-2024,09-01-2024,95745,2712750,87250,Delivered,Net Banking
443,850,8,36,28-12-2025,18-01-2026,97248,1165629,134371,Delivered,Net Banking
444,644,8,12,17-12-2025,22-01-2026,190334,1201933,98067,Delivered,Loan
445,2820,3,40,29-10-2024,14-11-2024,166919,2378898,121102,Cancelled,Net Banking
446,4125,9,40,07-02-2025,13-03-2025,170854,802444,147556,Pending,Loan
447,2402,5,22,26-02-2025,04-04-2025,168467,2722372,77628,Delivered,UPI
448,1931,5,1,03-10-2023,15-10-2023,105844,2754298,45702,Delivered,UPI
449,2690,10,28,08-03-2024,24-03-2024,137260,721071,128929,Delivered,UPI
450,4764,4,17,09-08-2024,07-09-2024,185248,1024675,75325,Delivered,UPI
451,1255,5,34,15-12-2025,07-01-2026,175440,2712771,87229,Delivered,Net Banking
452,2863,7,8,14-12-2023,23-12-2023,157371,1395592,104408,Delivered,Net Banking
453,1115,12,9,24-12-2023,13-01-2024,171984,1573721,26279,Delivered,Net Banking
454,2747,10,17,01-10-2023,08-11-2023,132856,832069,17931,Pending,UPI
455,3103,1,9,10-08-2025,23-08-2025,128514,1672164,127836,Delivered,UPI
456,1747,8,12,14-06-2025,20-07-2025,190743,1272330,27670,Delivered,Card
457,2329,5,30,02-07-2023,29-07-2023,99296,2680327,119673,Cancelled,UPI
458,1066,11,5,21-10-2023,08-11-2023,178854,1136242,13758,Delivered,Card
459,4568,8,35,12-12-2025,20-12-2025,159103,1186429,113571,Delivered,Loan
460,2841,10,33,14-01-2024,09-02-2024,155208,705363,144637,Delivered,Loan
461,3548,6,19,22-08-2025,01-09-2025,57529,3052929,147071,Delivered,Card
462,2774,3,5,09-04-2026,24-04-2026,191634,2352818,147182,Delivered,UPI
463,2590,10,18,04-12-2024,02-01-2025,131307,702120,147880,Delivered,Card
464,4364,5,29,29-03-2024,05-04-2024,90400,2703929,96071,Delivered,UPI
465,1805,11,11,05-08-2023,18-09-2023,73899,1019343,130657,Delivered,Card
466,1718,12,11,20-12-2023,26-12-2023,163401,1535478,64522,Pending,Net Banking
467,2401,3,29,22-01-2026,26-02-2026,85699,2387974,112026,Delivered,Loan
468,1525,8,10,29-12-2024,05-02-2025,149278,1168689,131311,Pending,Card
469,1226,1,33,25-01-2025,01-03-2025,197072,1672341,127659,Delivered,Loan
470,3586,2,1,24-10-2025,24-11-2025,190756,1642291,57709,Delivered,Card
471,2179,11,23,15-11-2023,30-12-2023,175917,1043457,106543,Delivered,Net Banking
472,1422,4,9,22-02-2024,26-03-2024,59581,959006,140994,Delivered,Loan
473,1745,6,34,17-12-2025,13-01-2026,107232,3066841,133159,Delivered,Card
474,3788,4,9,19-06-2023,04-07-2023,167483,999720,100280,Pending,UPI
475,2558,12,11,21-07-2023,11-08-2023,89948,1579054,20946,Delivered,Loan
476,2379,7,34,13-10-2025,25-11-2025,167930,1431560,68440,Cancelled,Net Banking
477,317,5,7,10-09-2025,21-09-2025,174957,2681062,118938,Pending,UPI
478,2947,10,27,02-02-2025,19-03-2025,154787,765161,84839,Cancelled,Net Banking
479,1908,9,26,02-12-2023,28-12-2023,52663,840356,109644,Delivered,Loan
480,4219,11,17,09-05-2024,10-06-2024,109838,1009070,140930,Delivered,Card
481,578,12,11,09-07-2025,01-08-2025,142340,1503416,96584,Delivered,Net Banking
482,238,1,28,22-10-2023,06-11-2023,118621,1727308,72692,Pending,Loan
483,1308,7,18,10-07-2023,17-07-2023,158155,1362024,137976,Delivered,Loan
484,1691,1,6,15-11-2024,28-11-2024,109084,1777628,22372,Cancelled,Card
485,4718,9,2,16-10-2025,28-10-2025,182265,876739,73261,Delivered,Net Banking
486,1178,9,15,05-12-2024,25-12-2024,161227,846716,103284,Delivered,UPI
487,2626,9,5,06-08-2025,13-08-2025,80662,935568,14432,Delivered,Card
488,1694,8,18,18-08-2024,04-09-2024,155827,1204521,95479,Delivered,Card
489,3686,8,11,02-09-2025,09-10-2025,68580,1169203,130797,Pending,Net Banking
490,2997,10,28,04-06-2023,18-07-2023,171288,743508,106492,Delivered,Loan
491,2896,8,22,30-01-2025,12-03-2025,199433,1200017,99983,Delivered,Loan
492,209,6,21,15-03-2026,04-04-2026,85128,3088623,111377,Delivered,UPI
493,3630,2,20,03-04-2025,10-05-2025,125032,1594436,105564,Cancelled,Card
494,2827,3,21,04-01-2024,17-01-2024,87594,2393801,106199,Cancelled,UPI
495,3713,11,34,12-08-2024,18-09-2024,69478,1097002,52998,Delivered,Loan
496,789,2,40,15-10-2025,29-11-2025,74256,1641511,58489,Delivered,Loan
497,4026,5,19,25-03-2024,19-04-2024,65739,2750957,49043,Cancelled,UPI
498,1111,8,25,02-06-2025,16-07-2025,171432,1221299,78701,Delivered,Card
499,2460,1,13,09-05-2024,06-06-2024,95168,1726569,73431,Delivered,UPI
500,1381,12,19,22-01-2025,14-02-2025,95317,1587482,12518,Delivered,Net Banking
501,1914,5,2,13-02-2026,26-03-2026,73659,2724330,75670,Delivered,UPI
502,4520,1,24,20-01-2024,04-02-2024,175356,1697311,102689,Delivered,UPI
503,221,5,31,24-07-2023,05-09-2023,73210,2723709,76291,Delivered,Card
504,1261,6,20,24-03-2026,24-04-2026,72634,3187861,12139,Delivered,UPI
505,933,4,20,11-07-2023,30-07-2023,181685,1021322,78678,Delivered,Net Banking
506,563,4,14,31-07-2025,12-09-2025,96111,976648,123352,Cancelled,Net Banking
507,4480,7,6,01-08-2025,17-08-2025,112709,1360614,139386,Delivered,Card
508,951,2,10,28-11-2025,04-12-2025,72626,1646636,53364,Cancelled,Card
509,4117,2,15,23-12-2025,30-12-2025,126021,1665813,34187,Delivered,Loan
510,4592,1,11,20-05-2023,03-07-2023,63301,1652206,147794,Delivered,UPI
511,4739,7,27,08-02-2025,04-03-2025,91361,1395507,104493,Delivered,UPI
512,4717,10,3,29-05-2024,05-07-2024,68377,799609,50391,Delivered,Card
513,2630,7,36,10-05-2025,28-05-2025,165938,1465333,34667,Pending,Card
514,3532,11,26,31-10-2024,06-12-2024,128746,1125888,24112,Pending,UPI
515,3968,2,1,04-02-2025,22-02-2025,80186,1665820,34180,Cancelled,Net Banking
516,2381,1,21,19-01-2025,25-01-2025,112699,1760637,39363,Delivered,Card
517,188,4,18,01-05-2026,22-05-2026,162684,993563,106437,Delivered,Net Banking
518,628,5,34,28-10-2025,02-12-2025,140424,2687544,112456,Delivered,Net Banking
519,3718,6,10,06-10-2023,02-11-2023,89852,3069616,130384,Delivered,Net Banking
520,1712,2,26,09-12-2024,15-12-2024,180406,1638661,61339,Pending,UPI
521,761,11,4,27-06-2023,22-07-2023,58120,1024790,125210,Pending,Net Banking
522,1686,1,28,03-01-2026,02-02-2026,55953,1668980,131020,Delivered,Loan
523,3299,10,26,10-04-2024,10-05-2024,85894,775627,74373,Pending,Card
524,1788,12,30,16-09-2024,24-09-2024,179276,1582325,17675,Delivered,Loan
525,4284,1,2,31-07-2025,11-09-2025,67223,1660114,139886,Delivered,UPI
526,4583,7,13,09-01-2024,29-01-2024,106676,1442132,57868,Delivered,UPI
527,3328,6,35,27-12-2024,01-02-2025,124793,3113152,86848,Cancelled,Card
528,1402,4,30,07-05-2024,02-06-2024,179207,1088636,11364,Delivered,Loan
529,4438,12,10,06-11-2024,04-12-2024,121918,1501484,98516,Delivered,UPI
530,1734,10,8,28-04-2024,08-06-2024,56272,729682,120318,Pending,Loan
531,4255,3,16,23-10-2023,24-11-2023,192255,2360080,139920,Delivered,Card
532,4488,12,32,04-09-2024,21-09-2024,197480,1486092,113908,Cancelled,Card
533,1191,4,35,22-11-2024,28-11-2024,117658,1081470,18530,Delivered,Net Banking
534,2092,8,24,20-05-2023,27-06-2023,158342,1208421,91579,Delivered,Loan
535,4238,7,31,23-09-2025,15-10-2025,152995,1464241,35759,Delivered,UPI
536,1068,1,26,10-02-2025,01-03-2025,169896,1762305,37695,Delivered,Card
537,4712,8,31,30-06-2023,30-07-2023,81936,1280218,19782,Delivered,Loan
538,40,9,7,10-03-2026,22-03-2026,116338,869391,80609,Delivered,Loan
539,3600,3,35,16-10-2023,28-10-2023,106144,2408315,91685,Delivered,UPI
540,596,7,35,22-11-2025,21-12-2025,76732,1458999,41001,Delivered,UPI
541,1625,7,5,29-04-2026,09-05-2026,93617,1354630,145370,Delivered,UPI
542,2727,6,22,29-10-2024,13-12-2024,149374,3119323,80677,Pending,Loan
543,1438,12,26,01-05-2024,07-06-2024,149555,1525304,74696,Delivered,Loan
544,1897,8,29,23-02-2025,05-03-2025,57157,1220030,79970,Delivered,Loan
545,2579,5,22,28-09-2024,08-11-2024,157550,2697156,102844,Delivered,UPI
546,73,4,1,25-01-2026,04-02-2026,158439,1065696,34304,Delivered,Card
547,1247,8,10,15-05-2026,03-06-2026,148672,1152988,147012,Delivered,Net Banking
548,2188,11,9,06-07-2025,17-07-2025,104436,1023341,126659,Delivered,Card
549,4384,6,4,14-05-2026,25-06-2026,168222,3104845,95155,Delivered,Card
550,2119,1,39,09-07-2023,19-08-2023,156532,1767709,32291,Delivered,Loan
551,272,9,8,18-09-2025,27-09-2025,157967,890462,59538,Cancelled,Loan
552,158,4,18,06-05-2024,13-06-2024,197317,1023972,76028,Delivered,Net Banking
553,3797,1,1,11-10-2023,11-11-2023,177667,1744723,55277,Pending,Loan
554,4722,6,8,16-11-2025,10-12-2025,143165,3142489,57511,Delivered,Net Banking
555,3505,10,22,23-10-2023,15-11-2023,72162,803775,46225,Pending,Net Banking
556,2898,7,9,03-01-2024,07-02-2024,94185,1400139,99861,Delivered,UPI
557,920,7,5,21-08-2024,23-09-2024,121015,1436341,63659,Delivered,Loan
558,2613,10,12,27-08-2023,15-09-2023,80813,757938,92062,Cancelled,Card
559,4513,4,11,15-12-2023,16-01-2024,184843,1016994,83006,Delivered,UPI
560,379,1,6,09-01-2024,11-02-2024,171929,1786656,13344,Delivered,UPI
561,1028,11,40,24-03-2026,16-04-2026,167564,1051438,98562,Delivered,UPI
562,1962,1,18,19-10-2023,29-11-2023,196653,1710902,89098,Delivered,Loan
563,1424,11,16,04-03-2026,29-03-2026,89256,1048092,101908,Delivered,Card
564,1748,8,11,15-12-2025,23-01-2026,144162,1166302,133698,Cancelled,Net Banking
565,4701,9,8,01-06-2025,19-06-2025,86312,927345,22655,Delivered,Loan
566,3100,5,30,06-12-2023,10-01-2024,71702,2764872,35128,Delivered,Card
567,531,9,30,22-01-2025,29-01-2025,122769,803229,146771,Delivered,UPI
568,3995,12,37,02-10-2023,14-10-2023,159188,1559593,40407,Delivered,Loan
569,3288,5,17,24-10-2025,22-11-2025,77019,2768577,31423,Pending,Card
570,495,10,30,07-03-2024,04-04-2024,95209,760458,89542,Delivered,Loan
571,4010,4,34,28-08-2025,06-10-2025,98424,1001794,98206,Delivered,Net Banking
572,2396,9,32,22-10-2023,25-11-2023,64812,938760,11240,Delivered,UPI
573,1205,6,16,20-11-2023,06-12-2023,74853,3102357,97643,Delivered,UPI
574,4511,3,11,16-11-2023,16-12-2023,199881,2363366,136634,Pending,UPI
575,3352,11,26,14-01-2025,14-02-2025,88902,1134881,15119,Delivered,Loan
576,1666,9,14,08-03-2026,18-04-2026,170422,845365,104635,Delivered,Loan
577,3298,11,34,10-04-2024,23-04-2024,50305,1111580,38420,Cancelled,Card
578,3870,1,38,29-04-2025,05-05-2025,62227,1672817,127183,Cancelled,Net Banking
579,4262,1,34,19-01-2025,05-03-2025,159291,1655752,144248,Pending,Net Banking
580,4752,4,11,01-03-2025,08-03-2025,59207,959267,140733,Delivered,Card
581,2237,9,18,15-12-2025,27-01-2026,164083,899486,50514,Delivered,Loan
582,4431,8,27,23-12-2025,08-01-2026,141124,1182562,117438,Delivered,Net Banking
583,2347,11,18,25-07-2024,20-08-2024,133011,1036462,113538,Delivered,Net Banking
584,3858,7,24,02-04-2024,24-04-2024,183649,1466457,33543,Delivered,UPI
585,3660,10,18,03-03-2026,08-04-2026,141756,715055,134945,Delivered,UPI
586,1588,5,22,11-12-2024,24-12-2024,65993,2750898,49102,Delivered,Card
587,3254,10,15,08-08-2024,16-08-2024,82769,783192,66808,Cancelled,Net Banking
588,2095,6,11,11-02-2025,11-03-2025,108374,3073792,126208,Delivered,UPI
589,3781,5,3,21-10-2025,19-11-2025,137821,2730468,69532,Delivered,Loan
590,1202,11,10,04-05-2024,26-05-2024,154782,1018108,131892,Delivered,Loan
591,1001,3,22,25-10-2024,04-12-2024,176402,2437544,62456,Delivered,UPI
592,507,12,23,20-02-2024,09-03-2024,157005,1485290,114710,Delivered,Card
593,1591,3,32,08-02-2024,11-03-2024,106911,2429564,70436,Pending,Card
594,1225,9,23,20-04-2026,20-05-2026,186219,898230,51770,Delivered,Card
595,1795,8,12,15-06-2024,01-07-2024,104499,1201653,98347,Delivered,Card
596,1880,12,31,25-10-2023,02-11-2023,192401,1588190,11810,Delivered,Loan
597,1168,11,14,28-06-2023,19-07-2023,103585,1131080,18920,Delivered,UPI
598,2189,4,13,07-01-2024,26-01-2024,82450,1038449,61551,Delivered,Card
599,4370,5,24,14-06-2024,14-07-2024,83523,2768376,31624,Delivered,Net Banking
600,4485,11,1,21-12-2025,12-01-2026,107441,1018172,131828,Delivered,Loan
601,932,8,27,03-09-2024,14-10-2024,191650,1188907,111093,Delivered,Net Banking
602,2424,6,23,15-08-2025,08-09-2025,87769,3110715,89285,Delivered,Net Banking
603,4419,4,30,12-01-2025,25-02-2025,164052,1048754,51246,Delivered,Loan
604,1690,12,10,14-09-2023,29-10-2023,101961,1471956,128044,Delivered,Net Banking
605,4280,9,24,20-04-2026,03-06-2026,118963,886476,63524,Delivered,Card
606,4311,9,14,16-09-2025,31-10-2025,107920,930035,19965,Delivered,Net Banking
607,4243,4,14,18-05-2025,28-05-2025,55991,992406,107594,Delivered,UPI
608,4865,9,24,24-09-2024,05-11-2024,140556,829741,120259,Delivered,UPI
